BTH_YR,GENDER,SCTR_CD,LN_AMT,DLQ_TYPE,DLQ_CD_1,DLQ_CD_2,DLQ_AMT,CD_OPN_CD_1,CD_OPN_CD_2,LN_CD_2
37,0,1,18000.0,0.0,0,0,0.0,0,0,1
37,0,1,20000.0,0.0,0,0,0.0,0,0,1
49,1,3,7700.0,0.0,0,0,0.0,1,1,19
67,1,3,14000.0,1.0,2,1,1400.0,1,1,19
36,0,3,50.0,0.0,0,0,0.0,1,1,19
67,1,3,630.0,1.0,3,1,950.0,1,1,19
67,1,1,11000.0,1.0,1,1,11000.0,0,0,1
59,0,1,12000.0,1.0,1,1,10000.0,1,1,1
59,0,1,5400.0,1.0,1,1,10000.0,1,1,1
59,0,1,2000.0,1.0,1,1,10000.0,1,1,1
59,0,1,19000.0,1.0,1,1,10000.0,1,1,1
59,0,3,4600.0,0.0,0,0,0.0,1,1,19
59,0,3,2900.0,0.0,0,0,0.0,1,1,19
59,0,1,66000.0,0.0,0,0,0.0,0,0,6
55,0,3,7300.0,0.0,0,0,0.0,1,1,19
55,0,3,3900.0,0.0,0,0,0.0,1,1,19
55,0,3,1800.0,0.0,0,0,0.0,1,1,19
55,0,3,4700.0,0.0,0,0,0.0,1,1,19
55,0,3,3400.0,0.0,0,0,0.0,1,1,19
55,0,6,16000.0,0.0,0,0,0.0,0,0,14
40,0,3,520.0,0.0,0,0,0.0,1,1,19
40,0,3,300.0,0.0,0,0,0.0,1,1,19
40,0,3,1100.0,0.0,0,0,0.0,1,1,19
39,0,1,180000.0,0.0,0,0,0.0,0,0,10
39,0,7,3000.0,0.0,0,0,0.0,0,0,1
39,0,1,10000.0,0.0,0,0,0.0,0,0,1
65,0,1,22000.0,0.0,0,0,0.0,0,0,11
80,1,8,6200.0,0.0,0,0,0.0,0,0,2
43,0,1,80000.0,0.0,0,0,0.0,0,0,11
62,0,1,48000.0,0.0,0,0,0.0,0,0,6
70,0,1,130000.0,0.0,0,0,0.0,0,0,6
52,1,2,2800.0,0.0,0,0,0.0,1,1,1
67,1,3,1300.0,1.0,2,1,1300.0,1,1,19
67,1,3,2000.0,1.0,2,1,1300.0,1,1,19
67,1,3,630.0,1.0,2,1,1400.0,1,1,19
59,0,2,4600.0,0.0,0,0,0.0,1,1,1
36,0,6,11000.0,0.0,0,0,0.0,0,0,14
45,1,3,3200.0,0.0,0,0,0.0,1,1,19
51,0,6,2500.0,0.0,0,0,0.0,0,0,1
51,0,3,12000.0,0.0,0,0,0.0,1,1,19
51,0,3,1600.0,0.0,0,0,0.0,1,1,19
68,0,6,3800.0,0.0,0,0,0.0,0,0,14
68,0,2,10000.0,0.0,0,0,0.0,1,1,1
59,1,1,69000.0,0.0,0,0,0.0,0,0,11
59,1,1,2900.0,0.0,0,0,0.0,0,0,1
32,0,1,71000.0,0.0,0,0,0.0,0,0,6
40,1,6,2900.0,0.0,0,0,0.0,0,0,1
44,1,3,3000.0,0.0,0,0,0.0,0,0,1
27,0,1,4200.0,0.0,0,0,0.0,1,2,11
79,1,3,480.0,0.0,0,0,0.0,1,1,19
79,1,6,8800.0,0.0,0,0,0.0,0,0,1
34,1,7,3300.0,0.0,0,0,0.0,0,0,1
34,1,6,2500.0,0.0,0,0,0.0,0,0,1
34,1,7,820.0,0.0,0,0,0.0,0,0,1
34,1,7,6100.0,0.0,0,0,0.0,0,0,1
25,0,1,50000.0,0.0,0,0,0.0,0,0,1
21,0,6,4300.0,0.0,0,0,0.0,0,0,14
22,0,6,10000.0,0.0,0,0,0.0,0,0,14
45,0,1,1700.0,0.0,0,0,0.0,1,1,19
45,0,3,400.0,0.0,0,0,0.0,1,1,19
45,0,3,100.0,0.0,0,0,0.0,1,1,19
45,0,1,38000.0,0.0,0,0,0.0,0,0,6
45,0,1,100000.0,0.0,0,0,0.0,0,0,11
45,0,3,3500.0,0.0,0,0,0.0,1,1,19
78,1,1,290000.0,0.0,0,0,0.0,0,0,6
51,0,3,2400.0,0.0,0,0,0.0,1,1,19
45,1,5,7900.0,0.0,0,0,0.0,0,0,1
51,0,3,9500.0,0.0,0,0,0.0,1,1,19
67,1,1,8600.0,0.0,0,0,0.0,0,0,8
45,1,3,3200.0,0.0,0,0,0.0,1,2,19
45,1,3,6300.0,0.0,0,0,0.0,1,1,19
45,1,3,6300.0,0.0,0,0,0.0,1,2,19
45,1,3,4300.0,0.0,0,0,0.0,1,1,19
45,1,3,4300.0,0.0,0,0,0.0,1,2,19
45,1,1,210000.0,0.0,0,0,0.0,0,0,6
47,0,1,1100.0,0.0,0,0,0.0,0,0,10
47,0,7,1800.0,0.0,0,0,0.0,0,0,1
61,0,7,17000.0,0.0,0,0,0.0,0,0,1
61,0,1,5000.0,0.0,0,0,0.0,0,0,4
46,0,6,5200.0,0.0,0,0,0.0,0,0,14
46,0,3,3900.0,0.0,0,0,0.0,1,1,19
60,0,1,100000.0,0.0,0,0,0.0,0,0,6
60,0,1,50000.0,0.0,0,0,0.0,0,0,6
27,1,1,2900.0,0.0,0,0,0.0,0,0,4
58,0,1,2000.0,0.0,0,0,0.0,0,0,4
58,0,1,140000.0,0.0,0,0,0.0,0,0,6
39,0,2,20000.0,0.0,0,0,0.0,0,0,6
39,0,2,15000.0,0.0,0,0,0.0,0,0,1
39,0,1,220000.0,0.0,0,0,0.0,0,0,6
40,0,8,200.0,0.0,0,0,0.0,0,0,1
48,0,3,3400.0,0.0,0,0,0.0,1,1,19
48,0,1,680.0,0.0,0,0,0.0,1,1,19
28,0,1,7400.0,0.0,0,0,0.0,0,0,4
28,0,1,29000.0,0.0,0,0,0.0,0,0,6
60,0,2,120000.0,0.0,0,0,0.0,1,1,6
60,0,2,5600.0,0.0,0,0,0.0,1,1,1
51,0,1,1000.0,0.0,0,0,0.0,0,0,1
76,1,1,9000.0,0.0,0,0,0.0,0,0,1
43,0,1,30000.0,0.0,0,0,0.0,0,0,1
43,0,1,230000.0,0.0,0,0,0.0,0,0,6
59,0,2,30000.0,0.0,0,0,0.0,1,1,6
59,0,2,46000.0,0.0,0,0,0.0,1,1,1
59,0,2,24000.0,0.0,0,0,0.0,1,1,1
59,0,2,26000.0,0.0,0,0,0.0,1,1,4
58,1,1,2800.0,0.0,0,0,0.0,0,0,4
48,0,1,21000.0,0.0,0,0,0.0,0,0,1
48,0,2,43000.0,0.0,0,0,0.0,0,0,7
50,0,7,6600.0,0.0,0,0,0.0,0,0,1
56,0,7,3000.0,0.0,0,0,0.0,0,0,6
56,0,7,3800.0,0.0,0,0,0.0,0,0,1
56,0,7,5700.0,0.0,0,0,0.0,0,0,1
29,0,1,29000.0,0.0,0,0,0.0,0,0,1
29,0,7,3900.0,0.0,0,0,0.0,0,0,1
29,0,3,4600.0,0.0,0,0,0.0,1,1,19
39,1,1,60000.0,0.0,0,0,0.0,1,1,1
39,0,2,9300.0,0.0,0,0,0.0,0,0,11
39,0,3,330.0,0.0,0,0,0.0,1,1,19
39,1,1,75000.0,0.0,0,0,0.0,0,0,6
27,0,7,1900.0,0.0,0,0,0.0,0,0,1
27,0,6,120000.0,0.0,0,0,0.0,0,0,14
27,0,6,26000.0,0.0,0,0,0.0,0,0,15
41,0,2,53000.0,0.0,0,0,0.0,1,1,13
37,0,6,20000.0,0.0,0,0,0.0,0,0,1
37,0,6,16000.0,0.0,0,0,0.0,0,0,1
37,0,3,1500.0,0.0,0,0,0.0,1,1,19
41,0,3,300.0,0.0,0,0,0.0,1,1,19
41,0,3,300.0,0.0,0,0,0.0,2,1,19
59,0,2,200000.0,0.0,0,0,0.0,1,1,7
31,1,1,10000.0,0.0,0,0,0.0,0,0,1
43,0,1,1600.0,1.0,3,1,1100.0,1,1,19
43,0,1,38000.0,1.0,1,2,4400.0,0,0,1
63,0,2,9500.0,1.0,1,2,400000.0,1,1,1
63,0,2,9500.0,1.0,1,2,77000.0,1,1,1
63,0,2,80.0,1.0,1,2,400000.0,1,1,19
63,0,2,80.0,1.0,1,2,77000.0,1,1,19
63,0,2,33000.0,1.0,1,2,400000.0,1,1,11
63,0,2,33000.0,1.0,1,2,77000.0,1,1,11
63,0,2,66000.0,1.0,1,2,400000.0,1,1,7
63,0,2,66000.0,1.0,1,2,77000.0,1,1,7
42,0,2,67000.0,0.0,0,0,0.0,0,0,7
42,0,2,5900.0,0.0,0,0,0.0,0,0,1
55,0,6,3800.0,0.0,0,0,0.0,0,0,1
55,0,1,72000.0,0.0,0,0,0.0,0,0,6
55,0,1,6600.0,0.0,0,0,0.0,0,0,1
65,1,1,45000.0,0.0,0,0,0.0,0,0,6
65,1,1,34000.0,0.0,0,0,0.0,0,0,6
50,0,1,7300.0,0.0,0,0,0.0,1,1,19
50,0,3,16000.0,0.0,0,0,0.0,1,1,19
50,0,3,14000.0,0.0,0,0,0.0,1,1,19
50,0,1,11000.0,0.0,0,0,0.0,0,0,1
46,0,3,4100.0,1.0,3,1,2400.0,1,1,19
46,0,7,2700.0,0.0,0,0,0.0,0,0,1
37,0,3,8700.0,0.0,0,0,0.0,1,1,19
37,0,1,100000.0,0.0,0,0,0.0,0,0,1
37,0,1,240000.0,0.0,0,0,0.0,0,0,6
61,1,1,3800.0,0.0,0,0,0.0,0,0,6
43,0,7,14000.0,0.0,0,0,0.0,0,0,1
43,0,1,4400.0,1.0,1,2,4400.0,0,0,15
43,0,3,16000.0,0.0,0,0,0.0,1,1,19
31,1,5,880.0,0.0,0,0,0.0,0,0,1
19,0,8,11000.0,0.0,0,0,0.0,0,0,2
31,1,8,1400.0,0.0,0,0,0.0,0,0,2
38,1,1,280000.0,0.0,0,0,0.0,0,0,6
38,1,1,130000.0,0.0,0,0,0.0,0,0,6
60,1,1,3600.0,0.0,0,0,0.0,0,0,8
29,0,1,88000.0,0.0,0,0,0.0,0,0,6
29,0,1,1300.0,0.0,0,0,0.0,0,0,10
35,0,3,150.0,0.0,0,0,0.0,1,1,19
35,0,3,16000.0,0.0,0,0,0.0,1,1,19
35,0,3,4100.0,0.0,0,0,0.0,1,1,19
35,0,3,4100.0,0.0,0,0,0.0,1,2,19
35,0,1,31000.0,0.0,0,0,0.0,0,0,1
35,0,1,36000.0,0.0,0,0,0.0,0,0,8
35,0,3,12000.0,0.0,0,0,0.0,1,1,19
30,0,8,20.0,0.0,0,0,0.0,0,0,2
30,0,7,3000.0,0.0,0,0,0.0,0,0,1
47,0,3,6300.0,0.0,0,0,0.0,1,1,19
47,0,3,6300.0,0.0,0,0,0.0,1,2,19
47,0,3,1700.0,0.0,0,0,0.0,0,0,1
47,0,2,12000.0,0.0,0,0,0.0,0,0,4
47,0,3,3400.0,0.0,0,0,0.0,1,1,19
47,0,3,2700.0,0.0,0,0,0.0,1,1,19
47,0,3,140.0,0.0,0,0,0.0,1,1,19
44,0,6,10000.0,0.0,0,0,0.0,0,0,8
67,0,7,1000.0,1.0,1,2,4400.0,0,0,1
50,0,1,150000.0,0.0,0,0,0.0,0,0,1
50,0,6,11000.0,0.0,0,0,0.0,0,0,14
50,0,1,2100.0,0.0,0,0,0.0,1,1,1
50,0,1,110000.0,0.0,0,0,0.0,1,1,6
38,1,1,120000.0,0.0,0,0,0.0,0,0,9
38,1,1,100000.0,0.0,0,0,0.0,0,0,6
54,1,3,8000.0,0.0,0,0,0.0,1,1,19
54,1,3,2300.0,0.0,0,0,0.0,1,1,19
48,0,3,2500.0,0.0,0,0,0.0,1,1,19
30,0,8,8300.0,0.0,0,0,0.0,0,0,2
30,0,1,14000.0,0.0,0,0,0.0,0,0,1
30,0,1,15000.0,0.0,0,0,0.0,0,0,8
30,0,1,9100.0,0.0,0,0,0.0,0,0,1
42,1,6,5000.0,0.0,0,0,0.0,0,0,1
42,1,6,13000.0,0.0,0,0,0.0,0,0,14
42,1,3,3000.0,0.0,0,0,0.0,1,1,19
42,1,3,2300.0,0.0,0,0,0.0,1,1,19
65,1,1,570000.0,0.0,0,0,0.0,0,0,6
65,1,1,17000.0,0.0,0,0,0.0,0,0,11
65,1,2,25000.0,0.0,0,0,0.0,0,0,7
53,1,3,12000.0,0.0,0,0,0.0,1,1,19
46,1,3,70.0,0.0,0,0,0.0,1,1,19
53,1,1,17000.0,0.0,0,0,0.0,0,0,8
66,0,3,9600.0,0.0,0,0,0.0,1,1,19
66,0,1,58000.0,0.0,0,0,0.0,1,1,6
66,0,1,7200.0,0.0,0,0,0.0,1,1,1
66,0,1,800.0,0.0,0,0,0.0,1,1,19
66,0,1,17000.0,0.0,0,0,0.0,1,1,6
59,0,6,1100.0,0.0,0,0,0.0,0,0,15
54,1,3,1900.0,0.0,0,0,0.0,1,1,19
54,1,3,2800.0,0.0,0,0,0.0,1,1,19
54,1,3,9600.0,0.0,0,0,0.0,1,1,19
54,1,3,770.0,0.0,0,0,0.0,1,1,19
54,1,3,500.0,0.0,0,0,0.0,1,1,19
54,1,3,7300.0,0.0,0,0,0.0,1,1,19
54,1,3,650.0,0.0,0,0,0.0,1,1,19
53,1,6,8300.0,0.0,0,0,0.0,0,0,1
41,0,2,30000.0,0.0,0,0,0.0,0,0,1
57,1,1,15000.0,0.0,0,0,0.0,0,0,1
51,1,3,11000.0,0.0,0,0,0.0,1,1,19
34,0,8,15000.0,0.0,0,0,0.0,0,0,9
39,1,3,100.0,0.0,0,0,0.0,1,1,19
39,1,3,8900.0,0.0,0,0,0.0,1,1,19
39,1,2,11000.0,0.0,0,0,0.0,1,1,8
45,0,3,2300.0,0.0,0,0,0.0,1,1,19
45,0,3,4700.0,0.0,0,0,0.0,1,1,19
45,0,7,3000.0,0.0,0,0,0.0,0,0,1
69,1,3,200.0,0.0,0,0,0.0,1,1,19
69,1,3,200.0,0.0,0,0,0.0,1,1,19
46,0,3,680.0,0.0,0,0,0.0,1,1,19
46,0,3,28000.0,0.0,0,0,0.0,1,1,14
45,0,2,10000.0,0.0,0,0,0.0,0,0,1
45,0,6,18000.0,0.0,0,0,0.0,0,0,15
52,0,6,9400.0,0.0,0,0,0.0,0,0,15
68,1,3,6400.0,0.0,0,0,0.0,1,1,19
68,1,3,15000.0,0.0,0,0,0.0,1,1,19
68,1,6,6600.0,0.0,0,0,0.0,0,0,14
68,1,6,5600.0,0.0,0,0,0.0,0,0,1
40,0,2,18000.0,0.0,0,0,0.0,0,0,6
40,0,2,67000.0,0.0,0,0,0.0,0,0,13
58,0,2,10000.0,0.0,0,0,0.0,0,0,1
50,0,1,16000.0,0.0,0,0,0.0,0,0,11
50,0,1,200000.0,0.0,0,0,0.0,0,0,1
46,0,1,9000.0,0.0,0,0,0.0,1,1,19
51,0,8,44000.0,0.0,0,0,0.0,0,0,1
51,0,6,5800.0,0.0,0,0,0.0,0,0,1
43,0,1,24000.0,0.0,0,0,0.0,0,0,1
34,0,1,50000.0,0.0,0,0,0.0,1,1,6
43,0,1,1600.0,0.0,0,0,0.0,0,0,1
41,0,4,1200.0,0.0,0,0,0.0,0,0,1
41,0,1,30000.0,0.0,0,0,0.0,0,0,13
22,1,7,6000.0,0.0,0,0,0.0,0,0,1
29,1,1,920.0,0.0,0,0,0.0,0,0,1
29,1,8,550.0,0.0,0,0,0.0,0,0,2
29,1,1,16000.0,0.0,0,0,0.0,0,0,6
29,1,1,15000.0,0.0,0,0,0.0,0,0,1
33,1,7,22000.0,0.0,0,0,0.0,0,0,1
22,0,2,30000.0,0.0,0,0,0.0,0,0,1
62,1,6,210.0,1.0,1,1,10000.0,0,0,15
62,1,6,1700.0,1.0,1,1,10000.0,0,0,1
39,1,3,2200.0,0.0,0,0,0.0,1,1,19
39,1,3,250.0,0.0,0,0,0.0,1,1,19
75,1,2,67000.0,0.0,0,0,0.0,0,0,8
75,1,2,5000.0,0.0,0,0,0.0,0,0,1
75,1,2,610000.0,0.0,0,0,0.0,0,0,7
39,1,6,2400.0,1.0,1,2,2800.0,0,0,1
39,1,3,5800.0,1.0,2,1,7400.0,1,1,19
39,1,3,5800.0,1.0,2,1,8500.0,1,1,19
39,1,3,7800.0,1.0,2,1,7400.0,1,1,19
39,1,3,7800.0,1.0,2,1,8500.0,1,1,19
45,0,6,20000.0,0.0,0,0,0.0,0,0,14
59,1,1,4500.0,0.0,0,0,0.0,0,0,1
59,1,3,2900.0,0.0,0,0,0.0,1,1,19
62,1,3,100.0,0.0,0,0,0.0,1,2,14
62,1,6,6400.0,0.0,0,0,0.0,0,0,14
41,0,1,19000.0,0.0,0,0,0.0,0,0,1
41,0,1,10000.0,0.0,0,0,0.0,0,0,4
41,0,1,100000.0,0.0,0,0,0.0,0,0,6
41,0,2,20000.0,0.0,0,0,0.0,1,2,6
43,0,1,180000.0,0.0,0,0,0.0,0,0,6
43,0,1,25000.0,0.0,0,0,0.0,0,0,1
43,0,1,3000.0,0.0,0,0,0.0,0,0,1
45,1,2,6100.0,0.0,0,0,0.0,0,0,13
60,0,1,30000.0,0.0,0,0,0.0,1,1,1
30,1,1,19000.0,0.0,0,0,0.0,0,0,6
30,1,3,2800.0,0.0,0,0,0.0,1,1,19
30,1,3,2000.0,0.0,0,0,0.0,1,1,19
34,0,1,4400.0,0.0,0,0,0.0,0,0,1
34,0,1,80000.0,1.0,4,2,130000.0,0,0,1
57,0,2,18000.0,0.0,0,0,0.0,0,0,1
57,0,1,2800.0,0.0,0,0,0.0,0,0,4
57,0,1,23000.0,0.0,0,0,0.0,0,0,1
57,0,3,4000.0,0.0,0,0,0.0,1,1,19
57,0,3,4000.0,0.0,0,0,0.0,1,2,19
57,0,3,2200.0,1.0,3,1,10000.0,1,1,19
57,0,7,19000.0,0.0,0,0,0.0,0,0,13
57,0,1,22000.0,0.0,0,0,0.0,0,0,15
57,0,6,440.0,1.0,1,1,690.0,0,0,1
57,0,3,50.0,0.0,0,0,0.0,1,1,19
71,1,1,500.0,0.0,0,0,0.0,0,0,1
31,1,1,40000.0,0.0,0,0,0.0,0,0,1
49,1,1,100000.0,0.0,0,0,0.0,0,0,1
40,0,1,10000.0,0.0,0,0,0.0,0,0,4
34,1,1,30000.0,0.0,0,0,0.0,0,0,1
27,1,1,2000.0,0.0,0,0,0.0,0,0,2
48,0,1,38000.0,0.0,0,0,0.0,0,0,1
48,0,1,27000.0,0.0,0,0,0.0,0,0,9
48,0,1,91000.0,0.0,0,0,0.0,0,0,6
31,0,2,20000.0,0.0,0,0,0.0,0,0,6
45,1,7,1800.0,0.0,0,0,0.0,0,0,1
45,1,7,14000.0,0.0,0,0,0.0,0,0,2
45,1,1,4800.0,0.0,0,0,0.0,0,0,13
45,1,7,12000.0,0.0,0,0,0.0,0,0,1
43,0,3,750.0,0.0,0,0,0.0,1,1,19
43,0,3,750.0,0.0,0,0,0.0,1,2,19
43,0,3,1000.0,0.0,0,0,0.0,1,1,19
43,0,3,1000.0,0.0,0,0,0.0,1,2,19
34,1,1,10000.0,0.0,0,0,0.0,0,0,1
34,1,1,18000.0,0.0,0,0,0.0,0,0,1
43,1,5,84000.0,0.0,0,0,0.0,0,0,6
43,1,5,49000.0,0.0,0,0,0.0,0,0,6
53,0,6,3300.0,0.0,0,0,0.0,0,0,15
53,0,1,150000.0,0.0,0,0,0.0,1,1,7
31,1,3,300.0,0.0,0,0,0.0,1,1,19
26,0,3,600.0,0.0,0,0,0.0,1,1,14
26,0,3,130.0,0.0,0,0,0.0,1,1,19
22,1,8,42000.0,0.0,0,0,0.0,0,0,2
26,0,3,150.0,0.0,0,0,0.0,1,1,19
27,0,1,39000.0,0.0,0,0,0.0,0,0,6
27,0,1,51000.0,0.0,0,0,0.0,0,0,11
27,0,2,30000.0,0.0,0,0,0.0,0,0,7
27,0,2,11000.0,0.0,0,0,0.0,0,0,13
59,0,6,6500.0,0.0,0,0,0.0,0,0,14
59,0,1,10000.0,0.0,0,0,0.0,0,0,1
59,0,2,5800.0,0.0,0,0,0.0,0,0,1
59,0,1,50000.0,0.0,0,0,0.0,0,0,1
34,0,1,30000.0,0.0,0,0,0.0,0,0,1
34,0,1,57000.0,0.0,0,0,0.0,0,0,11
34,0,1,140000.0,0.0,0,0,0.0,0,0,6
45,1,1,1900.0,0.0,0,0,0.0,0,0,1
45,1,1,3200.0,0.0,0,0,0.0,0,0,4
26,0,3,5000.0,0.0,0,0,0.0,1,1,19
38,0,7,2600.0,0.0,0,0,0.0,0,0,1
65,0,7,200000.0,0.0,0,0,0.0,0,0,7
53,0,2,34000.0,0.0,0,0,0.0,0,0,1
25,1,6,5500.0,0.0,0,0,0.0,0,0,1
32,0,1,8500.0,0.0,0,0,0.0,0,0,1
32,0,3,2700.0,0.0,0,0,0.0,1,1,19
32,0,7,4500.0,0.0,0,0,0.0,0,0,1
32,0,1,21000.0,1.0,1,1,10000.0,0,0,1
32,0,1,21000.0,1.0,1,2,50000.0,0,0,1
32,0,1,1300.0,1.0,1,1,10000.0,0,0,1
32,0,1,1300.0,1.0,1,2,50000.0,0,0,1
32,0,6,6800.0,0.0,0,0,0.0,0,0,1
71,1,2,30000.0,0.0,0,0,0.0,0,0,7
32,1,1,5800.0,0.0,0,0,0.0,0,0,1
63,1,2,35000.0,0.0,0,0,0.0,0,0,1
63,1,8,600000.0,0.0,0,0,0.0,0,0,6
28,0,8,99000.0,0.0,0,0,0.0,0,0,9
70,0,1,600.0,0.0,0,0,0.0,1,1,19
70,0,3,4800.0,0.0,0,0,0.0,1,1,19
70,0,3,640.0,0.0,0,0,0.0,1,1,19
70,0,3,1000.0,0.0,0,0,0.0,1,1,19
38,0,7,8500.0,0.0,0,0,0.0,0,0,1
38,0,6,4400.0,0.0,0,0,0.0,0,0,15
44,0,3,190.0,0.0,0,0,0.0,1,1,19
44,0,2,12000.0,0.0,0,0,0.0,0,0,8
44,0,1,2900.0,0.0,0,0,0.0,0,0,1
39,0,2,15000.0,0.0,0,0,0.0,1,1,1
53,1,2,620000.0,0.0,0,0,0.0,0,0,7
53,1,2,14000.0,0.0,0,0,0.0,0,0,6
31,1,2,100000.0,0.0,0,0,0.0,0,0,6
25,1,3,550.0,0.0,0,0,0.0,1,1,19
31,1,6,9000.0,0.0,0,0,0.0,0,0,1
25,1,3,650.0,0.0,0,0,0.0,1,1,19
25,1,2,4600.0,0.0,0,0,0.0,0,0,1
24,0,1,4100.0,0.0,0,0,0.0,0,0,8
24,0,3,14000.0,0.0,0,0,0.0,0,0,14
44,0,7,370.0,0.0,0,0,0.0,0,0,1
44,0,1,5600.0,0.0,0,0,0.0,0,0,8
44,0,2,5000.0,0.0,0,0,0.0,0,0,1
44,0,7,150000.0,0.0,0,0,0.0,0,0,6
55,0,7,4300.0,0.0,0,0,0.0,0,0,1
55,0,7,22000.0,0.0,0,0,0.0,0,0,13
36,1,3,810.0,0.0,0,0,0.0,1,1,19
36,1,3,9100.0,0.0,0,0,0.0,1,1,19
36,1,7,4200.0,0.0,0,0,0.0,0,0,8
58,0,7,1900.0,0.0,0,0,0.0,0,0,1
58,0,6,3400.0,0.0,0,0,0.0,0,0,15
36,0,1,40000.0,0.0,0,0,0.0,0,0,1
33,1,3,4300.0,0.0,0,0,0.0,1,1,1
33,1,3,6800.0,0.0,0,0,0.0,1,1,19
33,1,1,120000.0,0.0,0,0,0.0,0,0,5
33,1,3,150000.0,0.0,0,0,0.0,0,0,6
33,1,3,1500.0,0.0,0,0,0.0,1,1,19
78,1,2,33000.0,0.0,0,0,0.0,0,0,7
59,0,1,30000.0,0.0,0,0,0.0,0,0,4
59,0,8,97000.0,0.0,0,0,0.0,0,0,5
61,0,1,50000.0,0.0,0,0,0.0,0,0,7
54,0,6,10000.0,0.0,0,0,0.0,0,0,14
54,0,3,710.0,0.0,0,0,0.0,1,1,19
54,0,3,1700.0,0.0,0,0,0.0,1,1,19
47,0,1,6000.0,0.0,0,0,0.0,0,0,1
25,1,3,1300.0,0.0,0,0,0.0,1,1,19
44,0,1,15000.0,0.0,0,0,0.0,0,0,1
32,0,7,2600.0,0.0,0,0,0.0,0,0,1
32,0,1,4000.0,0.0,0,0,0.0,0,0,1
51,0,2,3000.0,0.0,0,0,0.0,0,0,1
51,0,2,6000.0,0.0,0,0,0.0,0,0,1
51,0,2,80000.0,0.0,0,0,0.0,0,0,6
51,0,6,15000.0,0.0,0,0,0.0,0,0,14
54,1,3,300.0,0.0,0,0,0.0,1,1,19
54,1,3,50.0,0.0,0,0,0.0,1,1,19
40,0,1,2800.0,1.0,4,1,3000.0,0,0,1
40,0,1,2800.0,1.0,1,1,3500.0,0,0,1
40,0,1,3300.0,1.0,4,1,3000.0,0,0,1
40,0,1,3300.0,1.0,1,1,3500.0,0,0,1
58,0,2,1400.0,0.0,0,0,0.0,0,0,8
34,1,1,120000.0,0.0,0,0,0.0,0,0,6
57,1,1,480000.0,0.0,0,0,0.0,0,0,6
57,1,6,8600.0,0.0,0,0,0.0,0,0,14
57,1,2,11000.0,0.0,0,0,0.0,1,1,8
24,0,8,15000.0,0.0,0,0,0.0,0,0,1
35,0,3,2000.0,0.0,0,0,0.0,1,1,19
35,0,3,4100.0,0.0,0,0,0.0,1,1,19
35,0,6,13000.0,0.0,0,0,0.0,0,0,18
53,0,1,56000.0,0.0,0,0,0.0,0,0,6
41,1,1,350.0,0.0,0,0,0.0,1,1,19
38,1,7,42000.0,0.0,0,0,0.0,0,0,12
38,1,7,7700.0,0.0,0,0,0.0,0,0,8
38,1,1,1000.0,0.0,0,0,0.0,0,0,8
38,1,7,3300.0,0.0,0,0,0.0,0,0,1
53,0,1,6000.0,0.0,0,0,0.0,0,0,1
53,0,2,650000.0,0.0,0,0,0.0,0,0,7
51,0,2,11000.0,0.0,0,0,0.0,0,0,4
32,0,4,5300.0,0.0,0,0,0.0,0,0,11
32,0,3,9900.0,0.0,0,0,0.0,1,1,19
22,0,1,8000.0,0.0,0,0,0.0,0,0,11
27,0,3,500.0,0.0,0,0,0.0,1,1,19
27,0,8,1000.0,1.0,1,2,3300.0,0,0,8
27,0,8,3000.0,0.0,0,0,0.0,0,0,1
27,0,6,20000.0,0.0,0,0,0.0,0,0,1
26,0,6,4900.0,0.0,0,0,0.0,0,0,14
26,0,1,15000.0,0.0,0,0,0.0,0,0,6
29,0,6,24000.0,0.0,0,0,0.0,0,0,14
48,1,3,7500.0,0.0,0,0,0.0,1,1,19
48,1,6,7800.0,0.0,0,0,0.0,0,0,14
48,1,1,290000.0,0.0,0,0,0.0,0,0,6
48,1,1,20000.0,0.0,0,0,0.0,0,0,1
48,0,7,2400.0,0.0,0,0,0.0,0,0,1
35,0,1,370.0,0.0,0,0,0.0,0,0,13
53,0,1,5400.0,0.0,0,0,0.0,0,0,6
52,0,2,540000.0,0.0,0,0,0.0,1,1,7
61,0,3,250.0,0.0,0,0,0.0,2,1,19
61,0,3,250.0,0.0,0,0,0.0,1,1,19
61,0,3,7500.0,0.0,0,0,0.0,2,1,19
61,0,3,7500.0,0.0,0,0,0.0,1,1,19
61,0,3,4600.0,0.0,0,0,0.0,2,1,19
61,0,3,4600.0,0.0,0,0,0.0,1,1,19
61,0,6,2700.0,0.0,0,0,0.0,0,0,15
61,0,3,400.0,0.0,0,0,0.0,1,1,19
61,0,3,100.0,0.0,0,0,0.0,1,1,19
22,0,7,1200.0,0.0,0,0,0.0,0,0,1
22,0,7,11000.0,0.0,0,0,0.0,0,0,1
22,0,1,130000.0,0.0,0,0,0.0,0,0,6
22,0,1,15000.0,0.0,0,0,0.0,0,0,8
61,0,6,8100.0,0.0,0,0,0.0,0,0,1
46,1,3,2600.0,0.0,0,0,0.0,1,1,19
72,1,1,20000.0,0.0,0,0,0.0,0,0,1
31,0,1,4300.0,0.0,0,0,0.0,0,0,8
58,0,3,2400.0,0.0,0,0,0.0,1,1,19
58,0,1,10000.0,0.0,0,0,0.0,0,0,4
58,0,3,660.0,0.0,0,0,0.0,1,1,19
58,0,3,200.0,0.0,0,0,0.0,1,1,19
56,0,3,3500.0,0.0,0,0,0.0,0,0,14
